,lines,shapely,length,start,end
171,"LINESTRING (105.6420450985905 19.98554007304565, 105.642045526212 19.98553847359316, 105.6420456552878 19.98553753935433, 105.6420500445811 19.98552109782248, 105.6420514786375 19.98551121389903)","LINESTRING (105.6420450985905 19.98554007304565, 105.642045526212 19.98553847359316, 105.6420456552878 19.98553753935433, 105.6420500445811 19.98552109782248, 105.6420514786375 19.98551121389903)",3.26746560174,POINT (105.6420450985905 19.98554007304565),POINT (105.6420514786375 19.98551121389903)
173,"LINESTRING (105.6461352602074 19.97862631902109, 105.6461310009003 19.97861995857403)","LINESTRING (105.6461352602074 19.97862631902109, 105.6461310009003 19.97861995857403)",0.833091479001,POINT (105.6461352602074 19.97862631902109),POINT (105.6461310009003 19.97861995857403)
174,"LINESTRING (105.646134939952 19.97862219261159, 105.6461353045397 19.97862623120006)","LINESTRING (105.646134939952 19.97862219261159, 105.6461353045397 19.97862623120006)",0.448559254813,POINT (105.646134939952 19.97862219261159),POINT (105.6461353045397 19.97862623120006)
177,"LINESTRING (105.646139543323 19.97862441212908, 105.6461352969434 19.97862625710085)","LINESTRING (105.646139543323 19.97862441212908, 105.6461352969434 19.97862625710085)",0.488948976687,POINT (105.646139543323 19.97862441212908),POINT (105.6461352969434 19.97862625710085)
178,"LINESTRING (105.6461358521894 19.97862540054063, 105.6461356208621 19.97862569805703, 105.6461353045397 19.97862623120006)","LINESTRING (105.6461358521894 19.97862540054063, 105.6461356208621 19.97862569805703, 105.6461353045397 19.97862623120006)",0.10851250462,POINT (105.6461358521894 19.97862540054063),POINT (105.6461353045397 19.97862623120006)
179,"LINESTRING (105.5326694716321 20.05149281034046, 105.5326764186863 20.05149389188179)","LINESTRING (105.5326694716321 20.05149281034046, 105.5326764186863 20.05149389188179)",0.736282761681,POINT (105.5326694716321 20.05149281034046),POINT (105.5326764186863 20.05149389188179)
180,"LINESTRING (105.5326699249382 20.05148890923221, 105.5326764186863 20.05149389188179)","LINESTRING (105.5326699249382 20.05148890923221, 105.5326764186863 20.05149389188179)",0.874758881511,POINT (105.5326699249382 20.05148890923221),POINT (105.5326764186863 20.05149389188179)
181,"LINESTRING (105.5326764260333 20.05149389587712, 105.5326764194973 20.05149389920223, 105.5326731494577 20.05149507655417)","LINESTRING (105.5326764260333 20.05149389587712, 105.5326764194973 20.05149389920223, 105.5326731494577 20.05149507655417)",0.36672152171,POINT (105.5326764260333 20.05149389587712),POINT (105.5326731494577 20.05149507655417)
182,"LINESTRING (105.532674532937 20.05148961772234, 105.5326764235267 20.05149389395379)","LINESTRING (105.532674532937 20.05148961772234, 105.5326764235267 20.05149389395379)",0.512868561508,POINT (105.532674532937 20.05148961772234),POINT (105.5326764235267 20.05149389395379)
187,"LINESTRING (105.5326765261724 20.05149285828027, 105.5326764387563 20.05149389952788)","LINESTRING (105.5326765261724 20.05149285828027, 105.5326764387563 20.05149389952788)",0.115591604667,POINT (105.5326765261724 20.05149285828027),POINT (105.5326764387563 20.05149389952788)
189,"LINESTRING (105.5327906262715 20.05153261773178, 105.5327909217634 20.05153178713248)","LINESTRING (105.5327906262715 20.05153261773178, 105.5327909217634 20.05153178713248)",0.096973355231,POINT (105.5327906262715 20.05153261773178),POINT (105.5327909217634 20.05153178713248)
191,"LINESTRING (105.5365659506979 20.0526500943785, 105.5365660354495 20.05265390477205)","LINESTRING (105.5365659506979 20.0526500943785, 105.5365660354495 20.05265390477205)",0.421770224679,POINT (105.5365659506979 20.0526500943785),POINT (105.5365660354495 20.05265390477205)
192,"LINESTRING (105.536565979583 20.05265009943484, 105.5365696416238 20.05265646170769)","LINESTRING (105.536565979583 20.05265009943484, 105.5365696416238 20.05265646170769)",0.801489227225,POINT (105.536565979583 20.05265009943484),POINT (105.5365696416238 20.05265646170769)
194,"LINESTRING (105.5365660182631 20.05265009645945, 105.5365726373261 20.05265414084382)","LINESTRING (105.5365660182631 20.05265009645945, 105.5365726373261 20.05265414084382)",0.824281823799,POINT (105.5365660182631 20.05265009645945),POINT (105.5365726373261 20.05265414084382)
196,"LINESTRING (105.536566120833 20.0526500616859, 105.5365702552731 20.0526502621427)","LINESTRING (105.536566120833 20.0526500616859, 105.5365702552731 20.0526502621427)",0.432925629697,POINT (105.536566120833 20.0526500616859),POINT (105.5365702552731 20.0526502621427)
197,"LINESTRING (105.536566120833 20.0526500616859, 105.5365666675049 20.05264970581428, 105.5365668726304 20.05264953217051)","LINESTRING (105.536566120833 20.0526500616859, 105.5365666675049 20.05264970581428, 105.5365668726304 20.05264953217051)",0.0982195471766,POINT (105.536566120833 20.0526500616859),POINT (105.5365668726304 20.05264953217051)
198,"LINESTRING (105.5144030504293 20.0826494534652, 105.5144111766046 20.08264936507198)","LINESTRING (105.5144030504293 20.0826494534652, 105.5144111766046 20.08264936507198)",0.849682574696,POINT (105.5144030504293 20.0826494534652),POINT (105.5144111766046 20.08264936507198)
199,"LINESTRING (105.5144051072812 20.0826528009129, 105.514411155511 20.08264941051593)","LINESTRING (105.5144051072812 20.0826528009129, 105.514411155511 20.08264941051593)",0.735298088829,POINT (105.5144051072812 20.0826528009129),POINT (105.514411155511 20.08264941051593)
200,"LINESTRING (105.5144071131344 20.08264716476957, 105.5144111978192 20.08264933908586)","LINESTRING (105.5144071131344 20.08264716476957, 105.5144111978192 20.08264933908586)",0.490191944341,POINT (105.5144071131344 20.08264716476957),POINT (105.5144111978192 20.08264933908586)
201,"LINESTRING (105.5144093987528 20.08265231219203, 105.5144111293057 20.08264955096731)","LINESTRING (105.5144093987528 20.08265231219203, 105.5144111293057 20.08264955096731)",0.355122054233,POINT (105.5144093987528 20.08265231219203),POINT (105.5144111293057 20.08264955096731)
202,"LINESTRING (105.5144111293057 20.08264955096731, 105.5144111499968 20.08264986497079, 105.5144114145234 20.08265123250144)","LINESTRING (105.5144111293057 20.08264955096731, 105.5144111499968 20.08264986497079, 105.5144114145234 20.08265123250144)",0.188660718936,POINT (105.5144111293057 20.08264955096731),POINT (105.5144114145234 20.08265123250144)
207,"LINESTRING (105.5189519565036 20.07709549873498, 105.5189406629202 20.0770841091305, 105.518938120698 20.07708082376722, 105.5189334586908 20.07707294366747)","LINESTRING (105.5189519565036 20.07709549873498, 105.5189406629202 20.0770841091305, 105.518938120698 20.07708082376722, 105.5189334586908 20.07707294366747)",3.17657172041,POINT (105.5189519565036 20.07709549873498),POINT (105.5189334586908 20.07707294366747)
209,"LINESTRING (105.5191192098254 20.07702094730612, 105.5191162114421 20.07701728895489)","LINESTRING (105.5191192098254 20.07702094730612, 105.5191162114421 20.07701728895489)",0.512045085976,POINT (105.5191192098254 20.07702094730612),POINT (105.5191162114421 20.07701728895489)
211,"LINESTRING (105.5191162414943 20.07701727288314, 105.5191238674957 20.07702035583861)","LINESTRING (105.5191162414943 20.07701727288314, 105.5191238674957 20.07702035583861)",0.867285104695,POINT (105.5191162414943 20.07701727288314),POINT (105.5191238674957 20.07702035583861)
214,"LINESTRING (105.5191230629707 20.07701644864939, 105.5191162795066 20.07701723809274)","LINESTRING (105.5191230629707 20.07701644864939, 105.5191162795066 20.07701723809274)",0.714626146958,POINT (105.5191230629707 20.07701644864939),POINT (105.5191162795066 20.07701723809274)
215,"LINESTRING (105.5191163601385 20.07701711488968, 105.5191164480727 20.07701685752988, 105.5191167589438 20.07701535473154)","LINESTRING (105.5191163601385 20.07701711488968, 105.5191164480727 20.07701685752988, 105.5191167589438 20.07701535473154)",0.199381810439,POINT (105.5191163601385 20.07701711488968),POINT (105.5191167589438 20.07701535473154)
216,"LINESTRING (105.5191189289132 20.07701529689914, 105.5191163601385 20.07701711488968)","LINESTRING (105.5191189289132 20.07701529689914, 105.5191163601385 20.07701711488968)",0.335581707646,POINT (105.5191189289132 20.07701529689914),POINT (105.5191163601385 20.07701711488968)
217,"LINESTRING (105.5042246525342 20.07295556927502, 105.5042304981566 20.07296135654294)","LINESTRING (105.5042246525342 20.07295556927502, 105.5042304981566 20.07296135654294)",0.885304035478,POINT (105.5042246525342 20.07295556927502),POINT (105.5042304981566 20.07296135654294)
218,"LINESTRING (105.5042259413605 20.07296009380544, 105.504230422024 20.07296138391252)","LINESTRING (105.5042259413605 20.07296009380544, 105.504230422024 20.07296138391252)",0.489771266168,POINT (105.5042259413605 20.07296009380544),POINT (105.504230422024 20.07296138391252)
219,"LINESTRING (105.5042303970651 20.07296140081585, 105.5042281261881 20.07296471881888)","LINESTRING (105.5042303970651 20.07296140081585, 105.5042281261881 20.07296471881888)",0.437270147458,POINT (105.5042303970651 20.07296140081585),POINT (105.5042281261881 20.07296471881888)
220,"LINESTRING (105.5042294153603 20.07296169777497, 105.5042298260908 20.07296160606123, 105.5042303970651 20.07296140081585)","LINESTRING (105.5042294153603 20.07296169777497, 105.5042298260908 20.07296160606123, 105.5042303970651 20.07296140081585)",0.10800530886,POINT (105.5042294153603 20.07296169777497),POINT (105.5042303970651 20.07296140081585)
224,"LINESTRING (105.5059289845251 20.05287543354838, 105.5059380825611 20.05287584246403)","LINESTRING (105.5059289845251 20.05287543354838, 105.5059380825611 20.05287584246403)",0.952492437916,POINT (105.5059289845251 20.05287543354838),POINT (105.5059380825611 20.05287584246403)
225,"LINESTRING (105.5059330197212 20.05287272943614, 105.505938057489 20.0528757832399)","LINESTRING (105.5059330197212 20.05287272943614, 105.505938057489 20.0528757832399)",0.625896774531,POINT (105.5059330197212 20.05287272943614),POINT (105.505938057489 20.0528757832399)
226,"LINESTRING (105.5059330350902 20.05287835506804, 105.5059381060913 20.05287587338074)","LINESTRING (105.5059330350902 20.05287835506804, 105.5059381060913 20.05287587338074)",0.597190230096,POINT (105.5059330350902 20.05287835506804),POINT (105.5059381060913 20.05287587338074)
227,"LINESTRING (105.5059369536404 20.05287374490415, 105.5059379920892 20.0528755344095, 105.5059380352276 20.05287563626671)","LINESTRING (105.5059369536404 20.05287374490415, 105.5059379920892 20.0528755344095, 105.5059380352276 20.05287563626671)",0.237996288834,POINT (105.5059369536404 20.05287374490415),POINT (105.5059380352276 20.05287563626671)
229,"LINESTRING (105.5059386433886 20.05287298045387, 105.5059380352276 20.05287563626671)","LINESTRING (105.5059386433886 20.05287298045387, 105.5059380352276 20.05287563626671)",0.300706414338,POINT (105.5059386433886 20.05287298045387),POINT (105.5059380352276 20.05287563626671)
235,"LINESTRING (105.5178002690611 20.07191122769132, 105.5178071939683 20.0719160749352)","LINESTRING (105.5178002690611 20.07191122769132, 105.5178071939683 20.0719160749352)",0.901130115204,POINT (105.5178002690611 20.07191122769132),POINT (105.5178071939683 20.0719160749352)
236,"LINESTRING (105.5178049971786 20.07191164157314, 105.5178071939683 20.0719160749352)","LINESTRING (105.5178049971786 20.07191164157314, 105.5178071939683 20.0719160749352)",0.541726420248,POINT (105.5178049971786 20.07191164157314),POINT (105.5178071939683 20.0719160749352)
239,"LINESTRING (105.5178072603231 20.07191475460081, 105.5178072069016 20.07191608998024)","LINESTRING (105.5178072603231 20.07191475460081, 105.5178072069016 20.07191608998024)",0.147885180526,POINT (105.5178072603231 20.07191475460081),POINT (105.5178072069016 20.07191608998024)
241,"LINESTRING (105.51905860053 20.0763591531341, 105.5190641927459 20.07635745282653)","LINESTRING (105.51905860053 20.0763591531341, 105.5190641927459 20.07635745282653)",0.614244267998,POINT (105.51905860053 20.0763591531341),POINT (105.5190641927459 20.07635745282653)
242,"LINESTRING (105.5190641365843 20.07635758562286, 105.5190640582702 20.07635768855609, 105.5190626530476 20.07635912160887)","LINESTRING (105.5190641365843 20.07635758562286, 105.5190640582702 20.07635768855609, 105.5190626530476 20.07635912160887)",0.230219058193,POINT (105.5190641365843 20.07635758562286),POINT (105.5190626530476 20.07635912160887)
243,"LINESTRING (105.5190640681545 20.07636035840048, 105.5190641365843 20.07635758562286)","LINESTRING (105.5190640681545 20.07636035840048, 105.5190641365843 20.07635758562286)",0.306932815107,POINT (105.5190640681545 20.07636035840048),POINT (105.5190641365843 20.07635758562286)
246,"LINESTRING (105.5190642018285 20.07635744088512, 105.5190671653143 20.0763631982438)","LINESTRING (105.5190642018285 20.07635744088512, 105.5190671653143 20.0763631982438)",0.70848898334,POINT (105.5190642018285 20.07635744088512),POINT (105.5190671653143 20.0763631982438)
248,"LINESTRING (105.5190712911025 20.07636217899538, 105.5190642229226 20.07635739100916)","LINESTRING (105.5190712911025 20.07636217899538, 105.5190642229226 20.07635739100916)",0.909357918401,POINT (105.5190712911025 20.07636217899538),POINT (105.5190642229226 20.07635739100916)
250,"LINESTRING (105.5352993345427 20.0420536075416, 105.5353001726504 20.04204474163337)","LINESTRING (105.5352993345427 20.0420536075416, 105.5353001726504 20.04204474163337)",0.985051483602,POINT (105.5352993345427 20.0420536075416),POINT (105.5353001726504 20.04204474163337)
252,"LINESTRING (105.5352993660376 20.04205360435067, 105.5353043178763 20.04205844925752)","LINESTRING (105.5352993660376 20.04205360435067, 105.5353043178763 20.04205844925752)",0.745424892435,POINT (105.5352993660376 20.04205360435067),POINT (105.5353043178763 20.04205844925752)
254,"LINESTRING (105.5353024138514 20.04204913279445, 105.5352994005949 20.04205359169329)","LINESTRING (105.5353024138514 20.04204913279445, 105.5352994005949 20.04205359169329)",0.585485823936,POINT (105.5353024138514 20.04204913279445),POINT (105.5352994005949 20.04205359169329)
256,"LINESTRING (105.535299499456 20.04205358168028, 105.5353026423319 20.04205446656247)","LINESTRING (105.535299499456 20.04205358168028, 105.5353026423319 20.04205446656247)",0.342963908411,POINT (105.535299499456 20.04205358168028),POINT (105.5353026423319 20.04205446656247)
257,"LINESTRING (105.5353010277792 20.0420528374492, 105.5352997972181 20.04205347258472, 105.535299499456 20.04205358168028)","LINESTRING (105.5353010277792 20.0420528374492, 105.5352997972181 20.04205347258472, 105.535299499456 20.04205358168028)",0.180035818042,POINT (105.5353010277792 20.0420528374492),POINT (105.535299499456 20.04205358168028)
258,"LINESTRING (105.4694959295989 20.03761318729439, 105.4695039573406 20.03761637120307)","LINESTRING (105.4694959295989 20.03761318729439, 105.4695039573406 20.03761637120307)",0.910506536332,POINT (105.4694959295989 20.03761318729439),POINT (105.4695039573406 20.03761637120307)
259,"LINESTRING (105.4694974516525 20.03761717654837, 105.4695039461728 20.03761637726855)","LINESTRING (105.4694974516525 20.03761717654837, 105.4695039461728 20.03761637726855)",0.684954564683,POINT (105.4694974516525 20.03761717654837),POINT (105.4695039461728 20.03761637726855)
260,"LINESTRING (105.4695006783024 20.03761241317595, 105.4695039646571 20.03761636935414)","LINESTRING (105.4695006783024 20.03761241317595, 105.4695039646571 20.03761636935414)",0.556598905617,POINT (105.4695006783024 20.03761241317595),POINT (105.4695039646571 20.03761636935414)
