,lines,shapely,length,start,end
2908,"LINESTRING (105.5301748415018 20.29623656873518, 105.5301782795784 20.29623784250801)","LINESTRING (105.5301748415018 20.29623656873518, 105.5301782795784 20.29623784250801)",0.385662683277,POINT (105.5301748415018 20.29623656873518),POINT (105.5301782795784 20.29623784250801)
2909,"LINESTRING (105.5301768830652 20.29623891635466, 105.5301748415018 20.29623656873518)","LINESTRING (105.5301768830652 20.29623891635466, 105.5301748415018 20.29623656873518)",0.336062645348,POINT (105.5301768830652 20.29623891635466),POINT (105.5301748415018 20.29623656873518)
2910,"LINESTRING (105.5302074072864 20.29600682836079, 105.5301982701139 20.29600643132288)","LINESTRING (105.5302074072864 20.29600682836079, 105.5301982701139 20.29600643132288)",0.955044137524,POINT (105.5302074072864 20.29600682836079),POINT (105.5301982701139 20.29600643132288)
2912,"LINESTRING (105.5302686881758 20.28766808292343, 105.53026740586 20.28767256293661)","LINESTRING (105.5302686881758 20.28766808292343, 105.53026740586 20.28767256293661)",0.513555511718,POINT (105.5302686881758 20.28766808292343),POINT (105.53026740586 20.28767256293661)
2913,"LINESTRING (105.5307180498049 20.29315298476785, 105.5307027620128 20.29315063367403)","LINESTRING (105.5307180498049 20.29315298476785, 105.5307027620128 20.29315063367403)",1.61732878467,POINT (105.5307180498049 20.29315298476785),POINT (105.5307027620128 20.29315063367403)
2915,"LINESTRING (105.5308103962638 20.29280424696886, 105.5308281830086 20.29281395189227, 105.5308351340894 20.29281894693442)","LINESTRING (105.5308103962638 20.29280424696886, 105.5308281830086 20.29281395189227, 105.5308351340894 20.29281894693442)",3.05772194739,POINT (105.5308103962638 20.29280424696886),POINT (105.5308351340894 20.29281894693442)
2917,"LINESTRING (105.5310812497561 20.29187205283497, 105.5310875524095 20.29187865783557)","LINESTRING (105.5310812497561 20.29187205283497, 105.5310875524095 20.29187865783557)",0.983559552356,POINT (105.5310812497561 20.29187205283497),POINT (105.5310875524095 20.29187865783557)
2919,"LINESTRING (105.5317361255129 20.29161413595506, 105.531739580691 20.29162339028919)","LINESTRING (105.5317361255129 20.29161413595506, 105.531739580691 20.29162339028919)",1.08584346887,POINT (105.5317361255129 20.29161413595506),POINT (105.531739580691 20.29162339028919)
2921,"LINESTRING (105.5320881654371 20.29156499620137, 105.5320800195576 20.29154980061938)","LINESTRING (105.5320881654371 20.29156499620137, 105.5320800195576 20.29154980061938)",1.88452456163,POINT (105.5320881654371 20.29156499620137),POINT (105.5320800195576 20.29154980061938)
2923,"LINESTRING (105.5321157203626 20.2915243815637, 105.5321071884981 20.29150634129619)","LINESTRING (105.5321157203626 20.2915243815637, 105.5321071884981 20.29150634129619)",2.18621869304,POINT (105.5321157203626 20.2915243815637),POINT (105.5321071884981 20.29150634129619)
2925,"LINESTRING (105.5323769741583 20.2719323500997, 105.5323714902016 20.27191302175474)","LINESTRING (105.5323769741583 20.2719323500997, 105.5323714902016 20.27191302175474)",2.21435780895,POINT (105.5323769741583 20.2719323500997),POINT (105.5323714902016 20.27191302175474)
2927,"LINESTRING (105.5340165671913 20.29099385961628, 105.5339561115456 20.29075552814474)","LINESTRING (105.5340165671913 20.29099385961628, 105.5339561115456 20.29075552814474)",27.12052053,POINT (105.5340165671913 20.29099385961628),POINT (105.5339561115456 20.29075552814474)
2931,"LINESTRING (105.5344348738082 20.29088120293192, 105.5344173599703 20.29073964811509)","LINESTRING (105.5344348738082 20.29088120293192, 105.5344173599703 20.29073964811509)",15.7719534445,POINT (105.5344348738082 20.29088120293192),POINT (105.5344173599703 20.29073964811509)
2933,"LINESTRING (105.5345551899133 20.29063730949226, 105.5345420444971 20.29065326837166, 105.5345395932159 20.29065704489224, 105.5344724007811 20.29073889283253)","LINESTRING (105.5345551899133 20.29063730949226, 105.5345420444971 20.29065326837166, 105.5345395932159 20.29065704489224, 105.5344724007811 20.29073889283253)",14.1841897426,POINT (105.5345551899133 20.29063730949226),POINT (105.5344724007811 20.29073889283253)
2934,"LINESTRING (105.5346892102191 20.29079863112319, 105.5346897617284 20.29079886233694, 105.5346909431 20.29079919136465)","LINESTRING (105.5346892102191 20.29079863112319, 105.5346897617284 20.29079886233694, 105.5346909431 20.29079919136465)",0.191631258005,POINT (105.5346892102191 20.29079863112319),POINT (105.5346909431 20.29079919136465)
2935,"LINESTRING (105.5346892102191 20.29079863112319, 105.5346950265616 20.29079727940976)","LINESTRING (105.5346892102191 20.29079863112319, 105.5346950265616 20.29079727940976)",0.62547014163,POINT (105.5346892102191 20.29079863112319),POINT (105.5346950265616 20.29079727940976)
2937,"LINESTRING (105.53612907735 20.24714343008912, 105.5361215267888 20.24715737218077)","LINESTRING (105.53612907735 20.24714343008912, 105.5361215267888 20.24715737218077)",1.73279190948,POINT (105.53612907735 20.24714343008912),POINT (105.5361215267888 20.24715737218077)
2939,"LINESTRING (105.5382051477984 20.27133439956724, 105.5382036445033 20.27133857188234)","LINESTRING (105.5382051477984 20.27133439956724, 105.5382036445033 20.27133857188234)",0.487698154006,POINT (105.5382051477984 20.27133439956724),POINT (105.5382036445033 20.27133857188234)
2941,"LINESTRING (105.5382096211001 20.27133331095988, 105.5382036766842 20.27133857675664)","LINESTRING (105.5382096211001 20.27133331095988, 105.5382036766842 20.27133857675664)",0.851443422389,POINT (105.5382096211001 20.27133331095988),POINT (105.5382036766842 20.27133857675664)
2943,"LINESTRING (105.538210669644 20.27133700546489, 105.5382037203606 20.27133859524324)","LINESTRING (105.538210669644 20.27133700546489, 105.5382037203606 20.27133859524324)",0.746728270795,POINT (105.538210669644 20.27133700546489),POINT (105.5382037203606 20.27133859524324)
2944,"LINESTRING (105.5382071645663 20.27133961884797, 105.5382038275533 20.27133867681727)","LINESTRING (105.5382071645663 20.27133961884797, 105.5382038275533 20.27133867681727)",0.363740685509,POINT (105.5382071645663 20.27133961884797),POINT (105.5382038275533 20.27133867681727)
2945,"LINESTRING (105.5382038275533 20.27133867681727, 105.5382040725924 20.2713389860818, 105.5382046568615 20.2713399503972)","LINESTRING (105.5382038275533 20.27133867681727, 105.5382040725924 20.2713389860818, 105.5382046568615 20.2713399503972)",0.16566343209,POINT (105.5382038275533 20.27133867681727),POINT (105.5382046568615 20.2713399503972)
2947,"LINESTRING (105.540727024697 20.24945924853613, 105.5407212485659 20.24947202668115)","LINESTRING (105.540727024697 20.24945924853613, 105.5407212485659 20.24947202668115)",1.53743193037,POINT (105.540727024697 20.24945924853613),POINT (105.5407212485659 20.24947202668115)
2949,"LINESTRING (105.540807951086 20.24953573955626, 105.540822803908 20.24952227460745, 105.5408242774995 20.24952124247903)","LINESTRING (105.540807951086 20.24953573955626, 105.540822803908 20.24952227460745, 105.5408242774995 20.24952124247903)",2.34270058972,POINT (105.540807951086 20.24953573955626),POINT (105.5408242774995 20.24952124247903)
2951,"LINESTRING (105.5409044256711 20.24971738994207, 105.5409115013682 20.24971482490752, 105.5409293169712 20.24971068571568)","LINESTRING (105.5409044256711 20.24971738994207, 105.5409115013682 20.24971482490752, 105.5409293169712 20.24971068571568)",2.70793107204,POINT (105.5409044256711 20.24971738994207),POINT (105.5409293169712 20.24971068571568)
2952,"LINESTRING (105.5409126964283 20.24983136800332, 105.5409196293858 20.24983163041807)","LINESTRING (105.5409126964283 20.24983136800332, 105.5409196293858 20.24983163041807)",0.724683266594,POINT (105.5409126964283 20.24983136800332),POINT (105.5409196293858 20.24983163041807)
2954,"LINESTRING (105.541145180391 20.25125106974281, 105.5411523415369 20.25122969060883)","LINESTRING (105.541145180391 20.25125106974281, 105.5411523415369 20.25122969060883)",2.48137805196,POINT (105.541145180391 20.25125106974281),POINT (105.5411523415369 20.25122969060883)
2956,"LINESTRING (105.5427811178338 20.2513878564879, 105.5427793735045 20.2513625121861)","LINESTRING (105.5427811178338 20.2513878564879, 105.5427793735045 20.2513625121861)",2.81070240293,POINT (105.5427811178338 20.2513878564879),POINT (105.5427793735045 20.2513625121861)
2958,"LINESTRING (105.5429031087751 20.25138176450471, 105.5429015678781 20.25137941492142, 105.542897656935 20.25137143126255, 105.5428954589729 20.2513651132903, 105.5428848996107 20.25134343057612)","LINESTRING (105.5429031087751 20.25138176450471, 105.5429015678781 20.25137941492142, 105.542897656935 20.25137143126255, 105.5428954589729 20.2513651132903, 105.5428848996107 20.25134343057612)",4.65596950104,POINT (105.5429031087751 20.25138176450471),POINT (105.5428848996107 20.25134343057612)
2960,"LINESTRING (105.5430779778718 20.25111093040376, 105.5430772238762 20.25110998235503)","LINESTRING (105.5430779778718 20.25111093040376, 105.5430772238762 20.25110998235503)",0.131184113031,POINT (105.5430779778718 20.25111093040376),POINT (105.5430772238762 20.25110998235503)
2962,"LINESTRING (105.5431641922248 20.25104535221862, 105.5431538947968 20.25103069539826)","LINESTRING (105.5431641922248 20.25104535221862, 105.5431538947968 20.25103069539826)",1.9461947513,POINT (105.5431641922248 20.25104535221862),POINT (105.5431538947968 20.25103069539826)
2964,"LINESTRING (105.5486085206059 20.25569143378693, 105.5486077407928 20.25569103323701)","LINESTRING (105.5486085206059 20.25569143378693, 105.5486077407928 20.25569103323701)",0.0927252890533,POINT (105.5486085206059 20.25569143378693),POINT (105.5486077407928 20.25569103323701)
2966,"LINESTRING (105.5500482058416 20.2545964521704, 105.5500409906833 20.2545913777371)","LINESTRING (105.5500482058416 20.2545964521704, 105.5500409906833 20.2545913777371)",0.939792485038,POINT (105.5500482058416 20.2545964521704),POINT (105.5500409906833 20.2545913777371)
2969,"LINESTRING (105.5693835869888 20.23061662200379, 105.5693840217237 20.23061665886252, 105.5693858704922 20.23061705285955, 105.5694184645816 20.2306198438325, 105.5694735867527 20.2306308590275)","LINESTRING (105.5693835869888 20.23061662200379, 105.5693840217237 20.23061665886252, 105.5693858704922 20.23061705285955, 105.5694184645816 20.2306198438325, 105.5694735867527 20.2306308590275)",9.54772433153,POINT (105.5693835869888 20.23061662200379),POINT (105.5694735867527 20.2306308590275)
2973,"LINESTRING (105.5742124329844 20.22830819581838, 105.5742157336565 20.22832182657991)","LINESTRING (105.5742124329844 20.22830819581838, 105.5742157336565 20.22832182657991)",1.5473867268,POINT (105.5742124329844 20.22830819581838),POINT (105.5742157336565 20.22832182657991)
2977,"LINESTRING (105.5751401171702 20.21507147815248, 105.5751461633595 20.2150737164943)","LINESTRING (105.5751401171702 20.21507147815248, 105.5751461633595 20.2150737164943)",0.678465091193,POINT (105.5751401171702 20.21507147815248),POINT (105.5751461633595 20.2150737164943)
2979,"LINESTRING (105.5751874870612 20.227757172905, 105.5751842480299 20.22775205199514)","LINESTRING (105.5751874870612 20.227757172905, 105.5751842480299 20.22775205199514)",0.660036760104,POINT (105.5751874870612 20.227757172905),POINT (105.5751842480299 20.22775205199514)
2985,"LINESTRING (105.5788005506544 20.22082308413427, 105.5788006891085 20.22082177060167)","LINESTRING (105.5788005506544 20.22082308413427, 105.5788006891085 20.22082177060167)",0.146083486379,POINT (105.5788005506544 20.22082308413427),POINT (105.5788006891085 20.22082177060167)
2986,"LINESTRING (105.5788013497848 20.22082335444942, 105.5788006891085 20.22082177060167)","LINESTRING (105.5788013497848 20.22082335444942, 105.5788006891085 20.22082177060167)",0.188379043836,POINT (105.5788013497848 20.22082335444942),POINT (105.5788006891085 20.22082177060167)
2989,"LINESTRING (105.5789381129355 20.22650362344729, 105.578931630333 20.22649818787928)","LINESTRING (105.5789381129355 20.22650362344729, 105.578931630333 20.22649818787928)",0.905766020848,POINT (105.5789381129355 20.22650362344729),POINT (105.578931630333 20.22649818787928)
2990,"LINESTRING (105.5789334359693 20.22650280227879, 105.578931630333 20.22649818787928)","LINESTRING (105.5789334359693 20.22650280227879, 105.578931630333 20.22649818787928)",0.544385324703,POINT (105.5789334359693 20.22650280227879),POINT (105.578931630333 20.22649818787928)
2991,"LINESTRING (105.5791817260633 20.22629242415482, 105.5791789076898 20.22628916682501, 105.5791679645985 20.22627279502922)","LINESTRING (105.5791817260633 20.22629242415482, 105.5791789076898 20.22628916682501, 105.5791679645985 20.22627279502922)",2.60772408714,POINT (105.5791817260633 20.22629242415482),POINT (105.5791679645985 20.22627279502922)
2995,"LINESTRING (105.5799353184564 20.20645861368734, 105.5799341881754 20.2064596065845)","LINESTRING (105.5799353184564 20.20645861368734, 105.5799341881754 20.2064596065845)",0.161300120622,POINT (105.5799353184564 20.20645861368734),POINT (105.5799341881754 20.2064596065845)
2997,"LINESTRING (105.5803938082791 20.21803025841011, 105.5804019422229 20.2180336477789)","LINESTRING (105.5803938082791 20.21803025841011, 105.5804019422229 20.2180336477789)",0.928821481296,POINT (105.5803938082791 20.21803025841011),POINT (105.5804019422229 20.2180336477789)
2999,"LINESTRING (105.5804019126392 20.21783343977024, 105.5804031207779 20.21783311106767, 105.5804201916959 20.21783052984221, 105.5804217033617 20.21783048843725)","LINESTRING (105.5804019126392 20.21783343977024, 105.5804031207779 20.21783311106767, 105.5804201916959 20.21783052984221, 105.5804217033617 20.21783048843725)",2.0953826062,POINT (105.5804019126392 20.21783343977024),POINT (105.5804217033617 20.21783048843725)
3001,"LINESTRING (105.5807147188671 20.20672700387079, 105.580720012301 20.20671291262168)","LINESTRING (105.5807147188671 20.20672700387079, 105.580720012301 20.20671291262168)",1.65459962838,POINT (105.5807147188671 20.20672700387079),POINT (105.580720012301 20.20671291262168)
3002,"LINESTRING (105.5810547756361 20.20689817370607, 105.5810526842285 20.20690560517224)","LINESTRING (105.5810547756361 20.20689817370607, 105.5810526842285 20.20690560517224)",0.850952001438,POINT (105.5810547756361 20.20689817370607),POINT (105.5810526842285 20.20690560517224)
3004,"LINESTRING (105.5812575621334 20.2069396634337, 105.5812552526023 20.20692336471084)","LINESTRING (105.5812575621334 20.2069396634337, 105.5812552526023 20.20692336471084)",1.81980766034,POINT (105.5812575621334 20.2069396634337),POINT (105.5812552526023 20.20692336471084)
3007,"LINESTRING (105.5814393553484 20.20688299476556, 105.5814394539026 20.20687206482162)","LINESTRING (105.5814393553484 20.20688299476556, 105.5814394539026 20.20687206482162)",1.20963499577,POINT (105.5814393553484 20.20688299476556),POINT (105.5814394539026 20.20687206482162)
3008,"LINESTRING (105.5823087979747 20.20759662831198, 105.5823106555432 20.20759491868898, 105.5823145565695 20.20759212923116)","LINESTRING (105.5823087979747 20.20759662831198, 105.5823106555432 20.20759491868898, 105.5823145565695 20.20759212923116)",0.782297061284,POINT (105.5823087979747 20.20759662831198),POINT (105.5823145565695 20.20759212923116)
3011,"LINESTRING (105.5824841070876 20.20773303960781, 105.5824865045596 20.20772971797285)","LINESTRING (105.5824841070876 20.20773303960781, 105.5824865045596 20.20772971797285)",0.444817606264,POINT (105.5824841070876 20.20773303960781),POINT (105.5824865045596 20.20772971797285)
